Pd_bus1,Pd_bus2,Pd_bus3,Pd_bus4,Pd_bus5,Pd_bus6,Pd_bus7,Pd_bus8,Pd_bus9,Pd_bus10,Pd_bus11,Pd_bus12,Pd_bus13,Pd_bus14,Pg_gen1,Pg_gen2,Pg_gen3,Pg_gen4,Pg_gen5,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,branch1,branch2,branch3,branch4,branch5,branch6,branch7,branch8,branch9,branch10,branch11,branch12,branch13,branch14,branch15,branch16,branch17,branch18,branch19,branch20,Total_Cost
0,19.68505516,80.70458,43.48461499,6.488325354,9.894571261,0,0,25.57979555,8.361719492,3.255315819,5.249369301,12.1809529,12.66023166,227.5445315,0,0,0,0,0,-9.426784378,-21.24386706,-17.64996235,-15.21747809,-24.61204337,-22.95239553,-22.95239553,-25.74180197,-26.23708766,-25.75684537,-26.30005515,-26.56975806,-28.03022497,159.3169575,68.22757394,59.69127991,46.63780609,33.30281639,-21.01330009,-57.76500253,25.35593526,14.54895828,37.27706244,5.755666165,6.598693478,15.02813154,0,25.35593526,5.861369146,8.463728847,-2.500350346,1.349324177,4.196502812,1802.369084
0,20.54651022,88.68496121,44.83552445,6.868619338,10.22911804,0,0,27.31406462,8.517493613,3.15142089,5.538528177,12.27059752,13.08347927,241.0403174,0,0,0,0,0,-10.00080725,-22.77898213,-18.65049841,-16.06381173,-25.79064828,-24.16610765,-24.16610765,-27.06765782,-27.54392535,-26.99053489,-27.54409689,-27.80713254,-29.38179721,169.018206,72.0221114,64.54601649,49.0567784,34.86890085,-24.13894473,-61.42689831,26.37533108,15.13387646,38.5954946,6.032612427,6.854495982,15.47926815,0,26.37533108,5.636302076,8.558840835,-2.881191537,1.315967805,4.524638434,1909.268543
0,20.55409504,90.11103347,43.91312837,6.934339042,9.743387632,0,0,28.35946718,8.242060385,3.153697091,5.851636706,11.73557648,13.78257974,242.3810011,0,0,0,0,0,-10.06015481,-22.98471232,-18.73879017,-16.13912853,-25.87999836,-24.3484788,-24.3484788,-27.29952053,-27.73140347,-27.13002852,-27.67722248,-27.91187847,-29.66445855,170.0212068,72.35979433,65.28543474,49.2209356,34.96074143,-24.82559873,-61.73501891,26.8252134,15.39201401,38.6511778,6.284716757,7.025621063,15.59745235,0,26.8252134,5.111040719,8.746719518,-3.131019666,1.173984358,5.035860225,1919.888033
0,20.66195104,91.66793652,47.58289253,7.622379886,10.41939683,0,0,28.13089454,8.60921052,3.269047655,5.749474568,13.88969902,14.33012381,251.9330069,0,0,0,0,0,-10.436613,-23.73487556,-19.54552708,-16.85055709,-27.13699392,-25.336548,-25.336548,-28.38298167,-28.87529301,-28.34075434,-29.02320149,-29.34780586,-30.98534277,176.3835221,75.5494848,67.17311996,51.66126407,36.88718706,-24.49481657,-63.99833756,27.69233413,15.8895584,40.81595442,6.05208857,7.37347081,16.97099821,0,27.69233413,5.826169605,9.624828382,-2.783040915,1.623996242,4.705295428,1995.549003
0,16.70440833,78.2835227,40.36930561,5.964362246,8.525218546,0,0,22.69814871,7.220160792,2.737283896,4.94517157,10.58992179,12.71183079,210.749335,0,0,0,0,0,-8.735513419,-20.01053603,-16.36240887,-14.07720798,-22.54608161,-21.12255446,-21.12255446,-23.62668422,-24.03307567,-23.57003439,-24.11108657,-24.34547979,-25.87523098,147.6341629,63.11517208,56.95318792,43.25598601,30.72058064,-21.33033478,-54.26741609,22.76274667,13.06101504,33.60397439,5.148078331,6.11784124,13.81283627,0,22.76274667,4.809366358,8.316246642,-2.410794435,1.17266967,4.39558415,1669.335156
0,18.72434949,79.2820205,40.35789019,6.440071783,9.844246385,0,0,26.56776244,7.558085279,3.017917301,4.975759579,11.15423383,12.6283343,220.5506711,0,0,0,0,0,-9.137616461,-20.68157734,-17.09501793,-14.7475795,-23.87038535,-22.3499753,-22.3499753,-25.11440653,-25.52515526,-25.00711296,-25.47836665,-25.74022597,-27.30959672,154.4298878,66.12078326,58.31166784,45.13045297,32.26341751,-20.97035266,-55.74539137,25.12890861,14.41869288,36.19873762,5.715070931,6.28584222,14.35357808,0,25.12890861,4.86093165,8.118907402,-2.69715363,1.310082641,4.509426895,1746.971059
0,22.30192211,90.04680889,47.11399251,7.604956879,11.3038093,0,0,29.40896925,8.856297674,3.313822261,6.017962586,13.79910439,14.92289234,254.6905382,0,0,0,0,0,-10.54982325,-23.73728516,-19.72947538,-17.03885335,-27.67729371,-25.76343253,-25.76343253,-28.93766563,-29.44617163,-28.90098568,-29.61036685,-29.91792478,-31.63697277,178.296827,76.39371121,66.6134359,52.06245533,37.31901365,-23.43337299,-63.895085,28.85404147,16.55613336,42.21268298,6.152297507,7.556675437,17.19990073,0,28.85404147,6.017822427,9.983383151,-2.838475246,1.538712851,4.939509189,2017.391273
0,21.21075015,88.53847895,44.42612024,7.283647807,11.1759402,0,0,28.83973539,8.731481825,3.391867623,5.802244531,12.71281321,14.12105203,246.234132,0,0,0,0,0,-10.20347359,-23.07866727,-19.05905277,-16.45829386,-26.72006938,-24.91320907,-24.91320907,-27.99285585,-28.49324177,-27.95357213,-28.55378667,-28.82682952,-30.50619281,172.4433596,73.79077233,65.03608465,50.22447357,35.97205126,-23.5023943,-61.76107593,27.99424399,16.06279098,40.71809985,6.201622629,7.16827837,16.17225864,0,27.99424399,5.921726819,9.295572754,-2.809755006,1.366033838,4.825479273,1950.408494
0,18.68249402,79.32124568,43.20437371,6.633043574,10.5105932,0,0,25.86900626,7.577788501,3.237682511,5.150417859,12.62451601,13.86204791,226.6732092,0,0,0,0,0,-9.372204059,-21.08423575,-17.63616718,-15.22887768,-24.84626803,-23.04037598,-23.04037598,-25.88332267,-26.33999061,-25.92253913,-26.56048943,-26.87044994,-28.42421137,158.3945252,68.27868398,59.16063895,46.86911935,33.68227293,-20.16060673,-57.16669456,25.84262051,14.82821296,38.16121878,5.411116613,6.701150854,15.53835811,0,25.84262051,5.404354399,9.397472813,-2.173434102,1.550732994,4.464575093,1795.467383
0,20.14597787,88.49188618,43.62856669,7.134490484,9.839237614,0,0,27.40516812,8.665274552,3.09572404,5.833377005,12.08292192,13.61017978,239.9328042,0,0,0,0,0,-9.95094502,-22.69221688,-18.56487357,-16.00474656,-25.74345438,-24.13098613,-24.13098613,-27.05910416,-27.53680402,-26.95828501,-27.54321073,-27.78349506,-29.44679289,168.1755116,71.75729267,64.35960933,48.85395049,34.81597388,-24.13227684,-60.79617698,26.61683511,15.27244883,38.64259909,6.107745757,7.035519926,15.66009579,0,26.61683511,5.653252836,8.830862982,-3.012021716,1.202142921,4.779316796,1900.495986
0,18.34717128,77.29352908,40.90882906,6.730867766,9.515851942,0,0,25.84442042,7.690695097,2.909360305,5.453210359,11.65290674,12.33110586,218.6779479,0,0,0,0,0,-9.0493818,-20.39741212,-16.98167631,-14.66248592,-23.78946705,-22.18808641,-22.18808641,-24.92697879,-25.36203304,-24.87376728,-25.47372005,-25.69974225,-27.14118939,152.9386818,65.73926615,57.32196961,44.98805868,32.28148219,-19.97155947,-55.07457574,24.89675831,14.28548758,36.21530483,5.451484335,6.583999846,14.66396871,0,24.89675831,5.148571067,8.189254406,-2.54212403,1.130789488,4.141851458,1732.13731
0,18.83424464,74.61005384,42.39063894,6.085011439,9.712988146,0,0,25.83283405,7.460238158,2.944807626,4.834580609,10.63609622,12.10035287,215.4418465,0,0,0,0,0,-8.919600264,-19.96727841,-16.75101748,-14.42991449,-23.29644517,-21.84551855,-21.84551855,-24.5255399,-24.92955835,-24.41501151,-24.84693314,-25.09208825,-26.614476,150.7453146,64.69653195,55.80480955,44.41593247,31.69032793,-18.8052443,-55.11999507,24.3616157,13.9784286,35.18185337,5.623762372,6.061092089,13.78401076,0,24.3616157,4.781283412,7.725926845,-2.678954746,1.22651148,4.374426021,1706.50431
0,18.5505959,80.4577156,42.24734846,6.897177725,10.23620506,0,0,27.63499184,7.819256873,3.248260158,5.667441839,12.41989119,12.80838332,227.987268,0,0,0,0,0,-9.426691858,-21.2644493,-17.73062712,-15.31657479,-24.97414893,-23.24684189,-23.24684189,-26.14871061,-26.59809275,-26.11770165,-26.73892122,-26.98503747,-28.46333674,159.3153939,68.67187404,59.7957137,47.09582156,33.87326276,-20.6620019,-57.32729348,26.37822673,15.13553795,38.3206656,5.749385238,6.898761919,15.43631338,0,26.37822673,5.318131793,8.560641051,-2.501125081,1.23132008,4.24774227,1805.875978
0,19.47782238,82.92828654,40.83987303,6.436601926,9.328024908,0,0,25.26982817,7.813857171,2.99957662,5.397103413,12.29575095,12.47223083,225.2589559,0,0,0,0,0,-9.347319955,-21.27791292,-17.40175133,-15.0072427,-24.21503005,-22.5893178,-22.5893178,-25.31829727,-25.77118405,-25.29979621,-25.9231708,-26.17907262,-27.59246289,157.9739725,67.28498341,60.26465101,45.68075871,32.55074042,-22.66363553,-56.86318289,24.80664913,14.23378391,36.53593902,5.453826853,6.677380669,15.07670659,0,24.80664913,5.359606938,8.410997935,-2.454250233,1.280277256,4.061232895,1784.265152
0,19.1137524,87.53305146,44.91375346,7.295410967,10.01972625,0,0,27.34746196,7.852000449,3.346380244,5.610243981,12.60449178,14.15334036,239.7896133,0,0,0,0,0,-9.928659787,-22.62499161,-18.62281326,-16.05681294,-25.88641099,-24.19438906,-24.19438906,-27.12538109,-27.56906013,-27.06941672,-27.68604212,-27.97082844,-29.64864773,167.798881,71.99073233,64.13260505,49.30894663,35.2435769,-23.40044642,-60.9356523,26.64296003,15.28743902,39.00324597,5.947741237,7.035030429,16.00074805,0,26.64296003,5.250639456,9.332297637,-2.601360993,1.424786447,4.821042726,1899.361777
0,16.69611201,80.39358095,38.09852396,5.916180618,9.098802172,0,0,23.39457655,6.919442233,2.826531632,5.215847275,11.66146428,12.35585007,212.5769118,0,0,0,0,0,-8.813663375,-20.29192957,-16.4585051,-14.19024618,-22.950949,-21.33648815,-21.33648815,-23.90260767,-24.3141749,-23.92065726,-24.58831778,-24.82515061,-26.18607078,148.9549328,63.62197893,57.97982623,43.35776842,30.92122616,-22.41375472,-53.86508961,23.32623873,13.38434062,34.76193486,4.875355732,6.400722331,14.38705462,0,23.32623873,4.870618133,8.445384671,-2.0488241,1.184875056,3.910465402,1683.811302
0,22.46956664,93.87065267,45.90013607,7.881592376,11.43100971,0,0,28.46493184,8.693816676,3.547978915,5.897792543,13.34807277,15.24387925,256.7494295,0,0,0,0,0,-10.65088753,-24.1827683,-19.81851643,-17.1171089,-27.67664722,-25.76181208,-25.76181208,-28.88835165,-29.40249419,-28.90132793,-29.57391225,-29.87751069,-31.6403924,180.0048594,76.74457004,68.35318868,51.99426553,37.18783857,-25.51746399,-64.15121176,28.42050331,16.30737391,41.89960447,6.157268531,7.416696092,16.89463014,0,28.42050331,6.08452706,10.17841833,-2.609289616,1.518903549,5.06546092,2033.69965
0,21.53873268,96.69263964,49.2867869,7.696669903,10.86494902,0,0,28.28821551,8.771022998,3.38867925,6.055927646,14.0141597,14.26958369,260.8673669,0,0,0,0,0,-10.81923957,-24.72551967,-20.20207399,-17.40097439,-27.89865234,-26.04843795,-26.04843795,-29.12398547,-29.63543947,-29.11333309,-29.83080875,-30.13006192,-31.73517113,182.8500858,78.01728118,70.24438096,53.214805,37.85216712,-26.44825868,-66.51863211,27.95698141,16.04141012,41.65414629,6.106992223,7.553091796,17.12911325,0,27.95698141,6.052710025,9.657465993,-2.718312973,1.49716415,4.612117698,2066.317631
0,20.79642596,84.70537124,46.93432208,7.193244679,10.37125482,0,0,28.29000813,8.042431172,3.407506013,5.700141508,12.86957206,13.58516626,241.8954439,0,0,0,0,0,-10.01402761,-22.496415,-18.7930242,-16.2047053,-26.18420978,-24.46261194,-24.46261194,-27.44516429,-27.90032862,-27.39021548,-27.99894537,-28.27756501,-29.87627149,169.2416361,72.65380783,63.05191391,49.79013491,35.60316132,-21.65345734,-61.46565891,27.11164759,15.55636681,39.59806557,6.063377034,7.094076036,16.06935768,0,27.11164759,5.386560151,8.991446118,-2.655871021,1.393934528,4.593720141,1916.041959
0,20.27741963,85.20772376,43.92781596,6.861674179,10.60223819,0,0,27.65195713,8.084427799,3.080797029,5.476747668,12.68785365,13.11173965,236.9703946,0,0,0,0,0,-9.819823814,-22.21993745,-18.35955144,-15.83826919,-25.63885743,-23.91481333,-23.91481333,-26.83722325,-27.29488021,-26.78236657,-27.39845813,-27.67864947,-29.20023857,165.9595034,71.01089129,62.6363269,48.4331195,34.61263734,-22.57139687,-59.87371764,26.56494783,15.24267648,38.88813681,5.749166082,6.878545414,15.65818712,0,26.56494783,5.416058745,8.739608433,-2.668369054,1.401797746,4.372131217,1877.030884
0,19.3675798,79.81125811,41.87884608,6.357161973,9.215734839,0,0,24.75178805,8.076748189,2.962933582,5.546181355,12.28336592,12.49712357,222.7487215,0,0,0,0,0,-9.232913077,-20.85849678,-17.25193734,-14.87861418,-24.06725866,-22.41737467,-22.41737467,-25.13471285,-25.61093541,-25.14209672,-25.79331307,-26.03341423,-27.42924844,156.0404441,66.70827736,58.72396678,45.47994706,32.46895046,-21.08729133,-56.36008457,24.70082884,14.17306539,36.45998127,5.403911817,6.747407877,15.09292674,0,24.70082884,5.635769954,8.486336224,-2.440978236,1.201226522,4.010787343,1764.381708
0,21.33685771,90.23019103,44.11147898,7.474685772,10.25781674,0,0,27.30196066,8.372936104,3.530749739,5.990663234,13.40409813,14.19258529,246.2040234,0,0,0,0,0,-10.21255312,-23.21294876,-19.01216507,-16.41735336,-26.5478178,-24.70643202,-24.70643202,-27.70196715,-28.20343362,-27.73508598,-28.43377949,-28.70998295,-30.30228442,172.5968078,73.60721557,65.6685136,49.90705506,35.68438143,-24.56167742,-61.61984577,27.22966215,15.62408228,40.19706546,5.96917136,7.372509633,16.59756772,0,27.22966215,5.934514483,9.61726929,-2.438421621,1.381846399,4.575315998,1950.170005
0,19.75556358,88.07803972,45.03377136,7.220940263,10.22177055,0,0,29.01359078,7.995886621,3.272705813,5.613726412,12.58009077,14.06578912,242.851875,0,0,0,0,0,-10.05702132,-22.85891105,-18.85471683,-16.25596385,-26.23594027,-24.59015929,-24.59015929,-27.60735529,-28.0348897,-27.47091307,-28.04346054,-28.33371505,-30.06523177,169.9682494,72.8836256,64.66580662,49.89618597,35.65069321,-23.41223309,-61.71344039,27.42656115,15.73706077,39.59993816,6.209013577,7.065870248,16.10328378,0,27.42656115,5.059578857,9.090452275,-2.936307764,1.452143836,4.975336842,1923.617802
0,17.88097518,80.61595771,40.68310654,6.580463922,9.044216003,0,0,24.17516648,7.480162279,2.848655608,4.859917749,10.85269737,11.81681381,216.8381327,0,0,0,0,0,-8.99460594,-20.57439793,-16.7906504,-14.45860991,-23.10012014,-21.67900634,-21.67900634,-24.25058265,-24.6665611,-24.17537274,-24.65245911,-24.89399614,-26.32998194,152.0129447,64.82518791,58.49266046,44.2153157,31.4239934,-22.12329725,-55.37973147,23.37584133,13.41280205,34.28898592,5.405995962,6.068327945,13.77044601,0,23.37584133,4.922821924,7.690654978,-2.557340354,1.208410196,4.126158834,1717.564224
0,21.66220242,96.76658018,48.0463267,7.124164158,11.43083149,0,0,29.22776639,9.268139431,3.448955556,6.23857748,12.69660572,14.17423029,260.0843798,0,0,0,0,0,-10.79147169,-24.67993476,-20.12845057,-17.33100738,-27.85463015,-26.0717642,-26.0717642,-29.19831323,-29.72540589,-29.14336532,-29.75522261,-29.99330488,-31.70269805,182.3807958,77.70358401,70.15438234,52.95473501,37.60947602,-26.61219783,-66.4318021,28.42058932,16.30742326,41.75709378,6.479312051,7.42970352,16.41724672,0,28.42058932,6.237782937,9.262463254,-3.030356495,1.19112604,4.91176704,2060.115628
0,21.11373391,93.83546802,48.43734895,7.245783747,10.29558894,0,0,27.56367117,8.675912648,3.460584656,6.048446626,13.02033541,14.08093063,253.7778047,0,0,0,0,0,-10.52733084,-24.03720415,-19.65995727,-16.92006192,-27.080329,-25.35108901,-25.35108901,-28.34497483,-28.84537542,-28.31641231,-28.96195239,-29.22321633,-30.8715618,177.9166949,75.86110977,68.2420231,51.79574881,36.76518912,-25.59344492,-65.06519463,27.21466976,15.61547981,40.31532051,6.214596815,7.355550579,16.44958418,0,27.21466976,5.92190049,9.344577911,-2.754012159,1.307103952,4.736352723,2010.161556
0,21.83662849,92.3898278,46.27070138,7.699334135,10.79879726,0,0,28.5842823,9.025654474,3.331138476,6.133269968,13.07191008,14.00576571,253.1473101,0,0,0,0,0,-10.49900843,-23.84425063,-19.57202369,-16.8861971,-27.20945314,-25.41710884,-25.41710884,-28.49198363,-29.0089311,-28.45040443,-29.10524867,-29.36063167,-31.00293878,177.4380333,75.70927682,67.41042686,51.4576637,36.7333142,-24.97940094,-63.78120612,27.95086622,16.03790129,40.96205076,6.239071371,7.410951613,16.51323052,0,27.95086622,6.117721579,9.286763631,-2.907932895,1.277681645,4.719002082,2005.167439
0,21.45056804,92.49303624,43.90452967,7.3946563,10.70721188,0,0,28.41705391,8.113477265,3.271690227,6.048306574,12.81206685,13.76658459,248.3791816,0,0,0,0,0,-10.31085679,-23.54482171,-19.15880849,-16.53194713,-26.6438636,-24.87422657,-24.87422657,-27.88088851,-28.34044121,-27.82665707,-28.50639144,-28.75276284,-30.35685974,174.2581847,74.1209968,66.84833519,50.18121426,35.77806726,-25.64470105,-62.38093949,27.33080569,15.68211734,40.12346828,5.94667403,7.280903155,16.18867921,0,27.33080569,5.438493463,9.157375656,-2.674983803,1.232596581,4.609208939,1967.399326
0,20.46387845,88.28128622,43.50167632,7.355106525,9.798917189,0,0,26.6909092,8.081174903,3.241367781,5.825885606,11.92046916,14.40807814,239.5687495,0,0,0,0,0,-9.938444262,-22.64071077,-18.51568891,-15.97066911,-25.67441272,-24.0251501,-24.0251501,-26.92346602,-27.37756475,-26.85758793,-27.47696957,-27.72093947,-29.46451895,167.9642431,71.60450643,64.16258275,48.64589752,34.69188435,-24.11870347,-60.43742104,26.34593148,15.11700728,38.50386322,5.948593329,7.046467474,15.70988522,0,26.34593148,5.373949355,9.398080206,-2.707225548,1.220581867,5.009997936,1897.612326
0,18.48348783,85.2368138,41.68850612,6.64147337,10.2141493,0,0,25.83349311,7.935684913,3.049479261,5.30680187,11.3248189,13.44281679,229.1575253,0,0,0,0,0,-9.499460639,-21.74864767,-17.75289807,-15.30328868,-24.67276394,-23.05863241,-23.05863241,-25.84977547,-26.2997854,-25.79845895,-26.34741386,-26.59519671,-28.22119273,160.5452195,68.61230576,61.8739558,46.80942279,33.3783531,-23.362858,-58.17167869,25.37172125,14.55801611,37.17750679,5.659602887,6.546459945,14.75729465,0,25.37172125,5.325561287,8.770682963,-2.610123626,1.239658075,4.67213383,1815.145529
0,20.74574417,95.90964022,48.60312468,7.487404932,10.82357654,0,0,28.32432145,9.086374459,3.292023772,5.770737517,12.65253094,14.18241623,256.8778949,0,0,0,0,0,-10.65407628,-24.42140005,-19.91182377,-17.13374193,-27.37202296,-25.69290726,-25.69290726,-28.73411324,-29.23975779,-28.64387689,-29.20676278,-29.48690221,-31.22129158,180.0587507,76.81914421,69.54247496,52.50537371,37.26515785,-26.36716526,-65.97202199,27.64481393,15.86229183,40.62487515,6.394439056,7.172275596,16.23458395,0,27.64481393,5.983959175,9.198825139,-3.102415283,1.401538079,4.98359109,2034.717219
0,22.19460842,89.6872336,44.84307188,7.199574268,11.38844375,0,0,29.81128175,8.664406245,3.348497722,5.758040284,12.97339821,14.22773008,250.0962862,0,0,0,0,0,-10.36979007,-23.40815813,-19.33304153,-16.69278247,-27.10310977,-25.29445846,-25.29445846,-28.43053094,-28.91501359,-28.35207875,-28.94998467,-29.2421439,-30.9503237,175.254184,74.84210217,65.86032256,50.8351376,36.36411547,-23.82691104,-62.69909911,28.50715823,16.35709555,41.30754427,6.279381465,7.219713449,16.4200056,0,28.50715823,5.733522502,9.319449531,-2.930883743,1.461673165,4.90828055,1981.000428
0,17.0996435,76.93914136,36.59725504,5.914112138,8.957583725,0,0,24.35080881,7.060972106,2.701114821,4.665874104,10.65939863,11.54466657,206.4905708,0,0,0,0,0,-8.565034777,-19.59721462,-15.96922058,-13.76994867,-22.2203236,-20.80724316,-20.80724316,-23.35234101,-23.73725571,-23.25597272,-23.72884885,-23.97493699,-25.3812276,144.7529961,61.73757474,55.72652343,41.99288679,29.93394233,-21.21261793,-52.22683226,23.13515006,13.27469603,33.53057268,5.206883478,5.897053512,13.46905196,0,23.13515006,4.555203449,7.503833828,-2.505768657,1.231179409,4.040832739,1635.601693
0,18.04028037,71.29594843,38.76840068,6.02846845,9.026398023,0,0,23.15113629,7.457522218,2.948403828,4.724642505,10.32797616,12.59128934,204.3604663,0,0,0,0,0,-8.462773566,-18.9690809,-15.85193101,-13.68032152,-22.18446954,-20.69973083,-20.69973083,-23.24997211,-23.68300238,-23.23492159,-23.70211137,-23.94357622,-25.46916258,143.0247349,61.33573134,53.0701992,41.90765339,30.00660198,-18.22574923,-51.56992383,23.18190424,13.30152307,33.74394104,5.281307435,5.932691572,13.50354401,0,23.18190424,5.124618611,8.207672414,-2.332903607,1.208049067,4.383616921,1618.72924
0,19.10520975,81.12946625,40.05032496,6.720116368,9.831435696,0,0,26.697129,7.959017553,2.922445421,5.368578421,12.09014779,13.47798891,225.3518601,0,0,0,0,0,-9.33444968,-21.13305665,-17.45052213,-15.07647826,-24.53252671,-22.87531161,-22.87531161,-25.72908499,-26.17275188,-25.65252609,-26.25549761,-26.5286887,-28.12954408,157.756459,67.5954011,59.59795411,46.03035647,33.0229387,-21.53151215,-56.37719951,25.94103612,14.88468276,37.52102392,5.630967238,6.735353967,15.32326702,0,25.94103612,5.250495736,8.878094138,-2.708521817,1.366775546,4.59989477,1785.001042
0,20.12406967,92.61065692,46.83658387,6.950605494,10.67679685,0,0,27.5448653,8.740780726,3.512009418,6.050534511,13.55746194,15.04842282,251.6527875,0,0,0,0,0,-10.42522467,-23.80714323,-19.52883327,-16.83098501,-27.23551999,-25.35498924,-25.35498924,-28.41990612,-28.94089536,-28.44627141,-29.15801093,-29.45078985,-31.1604487,176.1910542,75.46173335,67.59568901,51.63117396,36.84012152,-25.01496791,-64.0666887,27.86034797,15.98596291,41.28456067,6.087236935,7.515308,17.00521889,0,27.86034797,6.165553209,10.13589237,-2.575227517,1.46477349,4.912530443,1993.329399
0,21.91112697,93.1392294,49.39846426,7.39203889,11.71025156,0,0,28.20244784,8.692209129,3.581534576,5.792888656,13.89343083,14.1378669,257.851489,0,0,0,0,0,-10.68724621,-24.22214245,-19.98559104,-17.22585902,-27.78751777,-25.84580337,-25.84580337,-28.928636,-29.45639748,-28.98649607,-29.66757551,-29.97869703,-31.53901039,180.6193378,77.23215126,68.36842066,52.73562171,37.60416841,-24.77080874,-65.53626258,28.0232036,16.07940768,41.90801821,6.028045772,7.349430206,16.82029067,0,28.0232036,6.245697933,9.65446551,-2.446511196,1.55654155,4.483401393,2042.42901
0,17.72006311,79.24413574,40.6150156,6.188914841,8.857851778,0,0,24.54839295,7.688731312,2.908699252,5.016200539,11.0685433,11.66264822,215.5191967,0,0,0,0,0,-8.934967884,-20.37895019,-16.71249683,-14.38923875,-23.08949646,-21.65936262,-21.65936262,-24.2617187,-24.69044443,-24.188171,-24.67263164,-24.90699383,-26.31847364,151.0050344,64.51416228,57.806649,44.11030483,31.36801743,-21.43748674,-55.17117255,23.6556321,13.57334293,34.52209231,5.523753324,6.188714985,13.95177223,0,23.6556321,5.073677241,7.606904846,-2.615054072,1.172514446,4.055743375,1707.116996
0,20.97149105,90.07231621,43.1043168,7.049803195,10.67982516,0,0,25.85017708,8.278788737,3.380195282,5.722697293,11.82488979,13.22765724,240.1621578,0,0,0,0,0,-9.976842637,-22.81805682,-18.50675462,-15.95828109,-25.6306904,-23.89951827,-23.89951827,-26.7364441,-27.23464794,-26.77696714,-27.37762388,-27.59875713,-29.12623004,168.6131931,71.5489647,64.86444504,48.37744998,34.39980705,-25.20787116,-60.51943791,25.78789047,14.79680946,38.37953064,5.76308066,6.829027325,15.1075975,0,25.78789047,5.895903359,8.838619493,-2.382885378,1.106330031,4.389037744,1902.312684
0,19.7539906,83.64466674,42.57165934,6.300490564,10.18114941,0,0,26.46285238,7.628972688,2.905739156,5.162380136,11.3945543,12.81329927,228.8197546,0,0,0,0,0,-9.493782759,-21.57441052,-17.70534432,-15.24935494,-24.53569872,-22.98072481,-22.98072481,-25.75589986,-26.17184201,-25.6519891,-26.18355247,-26.43926485,-28.00439525,160.4492607,68.37049382,61.02251738,46.57192355,33.10082922,-22.62214936,-58.32318634,25.22657081,14.47473038,36.84764613,5.612319626,6.44170966,14.61246744,0,25.22657081,4.922392218,8.316056602,-2.70658047,1.279329524,4.497242666,1812.470064
0,21.58795788,93.41420876,46.41620626,7.196439593,11.25032207,0,0,30.40497102,9.167914893,3.60415802,6.06023507,12.92052606,15.10271485,257.1256545,0,0,0,0,0,-10.65572507,-24.19853336,-19.92178759,-17.18278714,-27.85240531,-26.05729881,-26.05729881,-29.2849556,-29.79477714,-29.19272914,-29.76589623,-30.04970394,-31.91739835,180.086616,77.03903847,68.40838658,52.55253247,37.53773908,-25.00582218,-65.04394333,29.33966724,16.83478012,42.33639462,6.738681892,7.480125551,16.86726511,0,29.33966724,6.033391021,9.736085316,-3.134523872,1.41989048,5.366629529,2036.67971
0,20.88726451,87.12782794,47.84563107,7.07573565,11.2978156,0,0,29.28938785,8.823314628,3.495559721,5.865786198,13.45956255,14.37357505,249.5414608,0,0,0,0,0,-10.32196002,-23.19493198,-19.41466174,-16.74932852,-27.2559767,-25.38285647,-25.38285647,-28.52249448,-29.0340406,-28.50209996,-29.1399574,-29.43957341,-31.11059183,174.4458343,75.09562643,65.02486215,51.56931555,36.96439212,-22.1029658,-63.29454326,28.53956929,16.37569267,41.68973963,6.265074177,7.364765644,16.76208422,0,28.53956929,6.053800172,9.572073931,-2.769514456,1.498979446,4.801501118,1976.605683
0,20.96877404,90.80198634,47.61706592,7.598658677,10.89888411,0,0,29.92695324,8.936679242,3.495737005,5.617784574,13.02009778,14.63668503,253.5193059,0,0,0,0,0,-10.49653259,-23.76116859,-19.69087295,-16.97849967,-27.40991779,-25.68914137,-25.68914137,-28.8446,-29.33414327,-28.73041584,-29.25670294,-29.57682635,-31.39191079,177.3961905,76.12311546,67.00326309,52.14575975,37.27839361,-23.79872324,-64.41161905,28.68337997,16.45820966,41.39123134,6.639004747,7.219362595,16.63397989,0,28.68337997,5.7934115,9.421224897,-3.143267742,1.601578021,5.215460132,2008.114
0,18.41605214,87.51015343,42.95206309,6.562372221,9.80519852,0,0,25.0427624,7.73633023,3.237527777,5.227694089,11.7055565,13.24722782,231.4429382,0,0,0,0,0,-9.601162947,-22.09675723,-17.9250742,-15.42966259,-24.72350839,-23.12386219,-23.12386219,-25.85874487,-26.30897449,-25.84643748,-26.39823705,-26.6618935,-28.22564057,162.2640349,69.17890328,63.11862546,47.20911555,33.52024178,-24.39152797,-59.25935914,24.86030981,14.26457382,36.8774137,5.645696769,6.546767779,14.87975063,0,24.86030981,5.328161238,8.753959992,-2.408168992,1.31907369,4.493267826,1833.248173
0,19.73235138,82.67907088,43.59122733,6.800468837,9.455867393,0,0,25.74325877,8.165864947,3.118631651,5.317840972,11.47553904,12.7491494,228.8292706,0,0,0,0,0,-9.488635018,-21.49530577,-17.72749258,-15.27088169,-24.49048683,-22.96859348,-22.96859348,-25.72573536,-26.18383344,-25.65668081,-26.1638247,-26.40837588,-27.96415274,160.3622616,68.46700902,60.64894053,46.726733,33.25423668,-22.03013035,-58.33794558,25.06264777,14.38067313,36.58283128,5.863217605,6.541330946,14.72241533,0,25.06264777,5.421278992,8.278783131,-2.744585955,1.223489974,4.470366268,1812.54544
